V1,V2,V3E4,ESTACK,H2OAINE2,H2OCINE2,H2OAOUTE2,H2OCOUT ,WFH2 ,MFH2,EACTE1,EOHME3,EFFLHVE1,EFFHHVE1,SPECPOW2,TCELL,VH2,PURITYE2,SYSPOW
38448.9796,75.2923977,7.5,456.349812,2.4968045,2.4334754,2.4968045,164.883528,332.309972,164.846108,5.80075078,223.371687,6.31583654,7.46497388,189931.352,89.7406088,3946.03763,62.201367,17546.1846
38448.9796,81.871345,2.5,441.258715,5.4118343,2.903584,5.4118343,164.821989,332.171397,164.777366,5.79377331,155.520353,6.53183886,7.72027682,183650.485,86.333737,3914.00155,65.1828972,16965.9473
38448.9796,81.871345,3.75,444.287131,4.1049466,2.8859843,4.1049466,164.852252,332.23292,164.807885,5.78527957,169.897877,6.48731557,7.66765273,184910.902,86.7515323,3918.68299,64.7787266,17082.3868
38448.9796,81.871345,5,447.289013,3.4468664,2.8690052,3.4468664,164.867461,332.264096,164.823351,5.77679481,184.158687,6.44377737,7.61619295,186160.276,87.1677361,3923.05659,64.3746253,17197.8061
38448.9796,81.871345,6.25,450.26746,3.0485073,2.8523238,3.0485073,164.876646,332.283121,164.832788,5.76836589,198.310277,6.40115282,7.56581306,187399.896,87.5812638,3927.3257,63.971735,17312.3244
38448.9796,81.871345,7.5,453.223827,2.7801012,2.835877,2.7801012,164.882815,332.296063,164.839208,5.76000718,212.356727,6.35939827,7.51646146,188630.326,87.9918129,3931.55832,63.5704332,17425.9937
38448.9796,88.4502924,2.5,438.377849,5.8048902,3.3166428,5.8048902,164.820906,332.156415,164.769934,5.75377237,145.842169,6.57476382,7.77101178,182451.477,84.9812482,3904.0314,66.2056201,16855.181
38448.9796,88.4502924,3.75,441.460366,4.4408964,3.2978671,4.4408964,164.851431,332.218502,164.800733,5.74558237,160.404398,6.52885523,7.71675034,183734.411,85.3769502,3908.36097,65.82606,16973.7006
38448.9796,88.4502924,5,444.517027,3.753943,3.2797389,3.753943,164.866767,332.249966,164.816341,5.7373971,174.85342,6.48396044,7.66368715,185006.584,85.7712449,3912.37391,65.4464131,17091.2261
38448.9796,88.4502924,6.25,447.550673,3.3380116,3.2619253,3.3380116,164.876022,332.26917,164.825867,5.72926119,189.195891,6.44001002,7.61174015,186269.178,86.1631274,3916.27618,65.0677239,17207.8667
38448.9796,88.4502924,7.5,450.562563,3.0576859,3.2443562,3.0576859,164.882236,332.282235,164.832349,5.72118853,203.435521,6.39696028,7.56085771,187522.717,86.552307,3920.13656,64.6903453,17323.6708
38448.9796,95.0292398,2.5,435.878521,6.1781662,3.7342023,6.1781662,164.820022,332.141702,164.762636,5.71571435,137.822007,6.61246352,7.81557077,181411.265,83.8559886,3896.00421,67.0493435,16759.0844
38448.9796,95.0292398,3.75,439.008458,4.7644496,3.7141713,4.7644496,164.850749,332.204227,164.793652,5.70781979,152.542731,6.56531957,7.75984919,182713.935,84.2315835,3900.04179,66.6918626,16879.4272
38448.9796,95.0292398,5,442.113271,4.0524013,3.6950096,4.0524013,164.86619,332.235935,164.809381,5.69992678,167.153852,6.51921353,7.70535438,184006.148,84.6059161,3903.75582,66.3342019,16998.8041
38448.9796,95.0292398,6.25,445.195566,3.6211894,3.6761773,3.6211894,164.875506,332.255289,164.818982,5.69207761,181.661307,6.47407799,7.65200663,185288.99,84.9780639,3907.35414,65.9773099,17117.3152
38448.9796,95.0292398,7.5,448.256514,3.330492,3.6575978,3.330492,164.881756,332.268459,164.825515,5.68428564,196.068479,6.42986935,7.59975443,186562.947,85.3477513,3910.90622,65.6215137,17235.0056
38448.9796,101.608187,2.5,433.680737,6.5349911,4.1551436,6.5349911,164.819259,332.127126,164.755405,5.67955316,131.072673,6.64597381,7.8551781,180496.554,82.9064867,3889.40951,67.755583,16674.5818
38448.9796,101.608187,3.75,436.85253,5.0777237,4.1339889,5.0777237,164.850174,332.190059,164.786624,5.67194314,145.930482,6.59772033,7.79814513,181816.644,83.263699,3893.20089,67.4179937,16796.534
38448.9796,101.608187,5,439.999908,4.3436861,4.113894,4.3436861,164.865705,332.221975,164.802456,5.66433126,160.682237,6.55052596,7.74236396,183126.573,83.6198092,3896.66288,67.0801313,16917.5475
38448.9796,101.608187,6.25,443.125301,3.8990782,4.094141,3.8990782,164.87507,332.241458,164.812121,5.65675826,175.33329,6.50432466,7.68775654,184427.352,83.9739406,3900.00506,66.7428859,17037.7156
38448.9796,101.608187,7.5,446.229802,3.599283,4.0746481,3.599283,164.881351,332.254718,164.818698,5.64923711,189.88674,6.4590729,7.63427143,185719.435,84.325829,3903.29747,66.406564,17157.0805
38448.9796,108.187135,2.5,431.726632,6.8780852,4.57879,6.8780852,164.818607,332.112691,164.748244,5.64521029,125.318707,6.67605518,7.89073263,179683.262,82.0955199,3883.89941,68.3542444,16599.4485
38448.9796,108.187135,3.75,434.935548,5.3823892,4.5566263,5.3823892,164.849684,332.175975,164.779637,5.63787108,140.295905,6.62679984,7.83251551,181018.803,82.4359302,3887.4802,68.034588,16722.828
38448.9796,108.187135,5,438.120758,4.628941,4.5356847,4.628941,164.865291,332.208069,164.795558,5.63052715,155.170525,6.57862191,7.77557184,182344.477,82.7753751,3890.72665,67.7145943,16845.2961
38448.9796,108.187135,6.25,441.284535,4.1725034,4.5150967,4.1725034,164.874699,332.227663,164.805278,5.62321778,169.947416,6.53145666,7.71982509,183661.231,83.1130232,3893.84988,67.395098,16966.9401
38448.9796,108.187135,7.5,444.427903,3.8646699,4.4947749,3.8646699,164.881006,332.241,164.811894,5.61595549,184.629422,6.48526072,7.665224,184969.491,83.4486221,3896.92043,67.0763861,17087.7994
38448.9796,114.766082,2.5,429.973029,7.209614,5.0046292,7.209614,164.818045,332.098368,164.741139,5.61258969,120.358605,6.70328282,7.92291422,178953.418,81.3956099,3879.22886,68.8672801,16532.0242
38448.9796,114.766082,3.75,433.215052,5.679782,4.9815539,5.679782,164.849262,332.161956,164.772683,5.60550693,135.440489,6.65311791,7.86362204,180302.737,81.7206258,3882.62733,68.5638438,16656.6767
38448.9796,114.766082,5,436.434066,4.9090851,4.9598407,4.9090851,164.864934,332.194205,164.788681,5.59841706,150.42316,6.6040464,7.80562219,181642.481,82.0447945,3885.68726,68.2600258,16780.4445
38448.9796,114.766082,6.25,439.632206,4.4421318,4.9384924,4.4421318,164.874378,332.213896,164.798448,5.59135795,165.311032,6.55600473,7.74883956,182973.537,82.367327,3888.62109,67.9566101,16903.4097
38448.9796,114.766082,7.5,442.81043,4.1271497,4.9174161,4.1271497,164.880707,332.2273,164.805098,5.58434169,180.106721,6.50894971,7.6932231,184296.303,82.6879835,3891.49981,67.6538651,17025.6092
38448.9796,121.345029,2.5,428.386946,7.531319,5.4322632,7.531319,164.817556,332.084136,164.734079,5.58158932,116.041559,6.72810142,7.95224845,178293.295,80.7860173,3875.2205,69.3111615,16471.0409
38448.9796,121.345029,3.75,431.658652,5.9709804,5.4083606,5.9709804,164.848894,332.14799,164.765755,5.57474883,131.215819,6.67710657,7.89197532,179654.969,81.0968895,3878.4595,69.0224498,16596.8347
38448.9796,121.345029,5,434.908022,5.1848637,5.385942,5.1848637,164.864623,332.180375,164.78182,5.56789907,146.294096,6.62721925,7.83301124,181007.346,81.4070225,3881.35637,68.7333213,16721.7697
38448.9796,121.345029,6.25,438.137074,4.7085066,5.3638988,4.7085066,164.874099,332.20015,164.791629,5.56107676,161.280429,6.57837693,7.77528228,182351.268,81.7156604,3884.12468,68.4445201,16845.9234
38448.9796,121.345029,7.5,441.346707,4.3871289,5.3421327,4.3871289,164.880447,332.213613,164.798308,5.55429354,176.177232,6.5305366,7.71873762,183687.107,82.0225766,3886.83583,68.1562959,16969.3305
38448.9796,127.923977,2.5,426.942674,7.8446152,5.8613811,7.8446152,164.817126,332.069979,164.727057,5.55210722,112.252455,6.75086141,7.97914951,177692.194,80.2508024,3871.74298,69.6984706,16415.5101
38448.9796,127.923977,3.75,430.241119,6.2568634,5.8367241,6.2568634,164.848571,332.134066,164.758848,5.54549515,127.508702,6.6991059,7.91797733,179064.996,80.5486511,3874.84127,69.423169,16542.332
38448.9796,127.923977,5,433.517882,5.4568864,5.813658,5.4568864,164.86435,332.166571,164.774972,5.53887205,142.672058,6.64847043,7.85812896,180428.775,80.8458521,3877.5943,69.1474288,16668.3202
38448.9796,127.923977,6.25,436.77487,4.9720741,5.7909778,4.9720741,164.873854,332.18642,164.784819,5.5322734,157.74623,6.59889343,7.79953166,181784.323,81.1416859,3880.21668,68.8719525,16793.5481
38448.9796,127.923977,7.5,440.012932,4.6449436,5.768579,4.6449436,164.880218,332.199936,164.791523,5.52571054,172.733454,6.55033207,7.74213479,183131.994,81.435934,3882.78012,68.5969772,16918.0482
38448.9796,134.502924,2.5,425.619809,8.1506624,6.2917362,8.1506624,164.816747,332.055885,164.720065,5.52404459,108.901911,6.77184367,8.0039494,177141.622,79.7775269,3868.69708,70.0389651,16364.6474
38448.9796,134.502924,3.75,428.942454,6.5381538,6.2663885,6.5381538,164.848286,332.120179,164.751959,5.51764786,124.23132,6.71938809,7.94194977,178524.496,80.0633492,3871.67023,69.7759217,16492.3997
38448.9796,134.502924,5,432.244044,5.7256561,6.242726,5.7256561,164.864109,332.152789,164.768135,5.51123854,139.470783,6.6680637,7.88128715,179898.607,80.3486068,3874.29539,69.5124229,16619.3424
38448.9796,134.502924,6.25,435.526387,5.2332035,6.2194594,5.2332035,164.873636,332.172704,164.778015,5.504851,154.623719,6.61780986,7.82188985,181264.708,80.6326113,3876.7881,69.2491361,16745.5452
38448.9796,134.502924,7.5,438.790289,4.900873,6.1964785,4.900873,164.880014,332.186266,164.784742,5.49849629,169.692205,6.56858388,7.76370743,182623.134,80.915152,3879.22034,68.9862864,16871.0389
38448.9796,141.081871,2.5,424.401922,8.4504199,6.723131,8.4504199,164.81641,332.041843,164.7131,5.49730789,105.91949,6.79127655,8.026918,176634.741,79.3563349,3866.00643,70.3403319,16317.8208
38448.9796,141.081871,3.75,427.746557,6.8154509,6.6971483,6.8154509,164.848032,332.106321,164.745085,5.49111404,121.314505,6.7381742,7.96415393,178026.768,79.6310297,3868.86755,70.0885252,16446.4187
38448.9796,141.081871,5,431.070739,5.9915906,6.6729347,5.9915906,164.863894,332.139025,164.761308,5.48490633,136.622383,6.68621309,7.90273873,179410.281,79.9052299,3871.37829,69.8362554,16574.2301
38448.9796,141.081871,6.25,434.376189,5.492203,6.6491268,5.492203,164.873442,332.159,164.771216,5.47871806,151.846281,6.63533336,7.84260167,180785.999,80.1782783,3873.75498,69.5841552,16701.3212
38448.9796,141.081871,7.5,437.663668,5.1551509,6.6256085,5.1551509,164.879833,332.172603,164.777964,5.47255991,166.988132,6.58549253,7.78369253,182154.238,80.4499739,3876.06989,69.3324367,16827.7215
38448.9796,147.660819,2.5,423.275588,8.7446867,7.1554057,8.7446867,164.816109,332.027847,164.706156,5.47180915,103.248931,6.8093481,8.04827758,176165.964,78.9793374,3863.61149,70.6086857,16274.5144
38448.9796,147.660819,3.75,426.640286,7.0892549,7.128837,7.0892549,164.847805,332.092489,164.738223,5.46580664,118.703053,6.75564617,7.98480485,177566.341,79.2437073,3866.37169,70.3672161,16403.8837
38448.9796,147.660819,5,429.985109,6.2550403,7.1041125,6.2550403,164.863701,332.125277,164.754488,5.45978916,134.072706,6.7030945,7.92269164,178958.445,79.507645,3868.77939,70.1252792,16532.4887
38448.9796,147.660819,6.25,433.311693,5.7493313,7.0798034,5.7493313,164.873269,332.145304,164.764423,5.45378897,149.360816,6.65163407,7.86186822,180342.959,79.7705234,3871.05165,69.8834751,16660.3924
38448.9796,147.660819,7.5,436.620766,5.4079743,7.0557877,5.4079743,164.87967,332.158944,164.771189,5.44781654,164.569187,6.60122249,7.80228449,181720.185,80.0321466,3873.26098,69.6420079,16787.6229
38448.9796,154.239766,2.5,422.229719,9.0341336,7.5884302,9.0341336,164.815838,332.013889,164.699233,5.44746662,100.844777,6.82621494,8.06821328,175730.677,78.6401367,3861.46508,70.8489578,16234.3019
38448.9796,154.239766,3.75,425.61279,7.359987,7.5613187,7.359987,164.847601,332.078679,164.731372,5.44164467,116.352377,6.77195536,8.00408142,177138.7,78.8949041,3864.13388,70.6170264,16364.3775
38448.9796,154.239766,5,428.976534,6.5163004,7.536119,6.5163004,164.863528,332.111543,164.747675,5.43580675,131.778041,6.71885427,7.94131882,178538.68,79.1492966,3866.44829,70.3846248,16493.71
38448.9796,154.239766,6.25,432.322518,6.0048075,7.5113445,6.0048075,164.873112,332.131617,164.757633,5.42998427,147.124491,6.66685333,7.87985655,179931.268,79.402711,3868.62604,70.1523268,16622.3597
38448.9796,154.239766,7.5,435.651433,5.6595103,7.486867,5.6595103,164.879523,332.14529,164.764416,5.42418737,162.393415,6.61591033,7.81964471,181316.752,79.6549597,3870.73984,69.920326,16750.3531
38448.9796,160.818713,2.5,421.255059,9.3193278,8.0220972,9.3193278,164.815594,331.999964,164.692325,5.42420459,98.669909,6.84200879,8.08688075,175325.026,78.3334937,3859.5294,71.065165,16196.8272
38448.9796,160.818713,3.75,424.655011,7.6280042,7.9944813,7.6280042,164.847417,332.064888,164.724531,5.41855315,114.226084,6.78722903,8.02213406,176740.075,78.5793117,3862.11501,70.8420585,16327.5518
38448.9796,160.818713,5,428.03616,6.7756216,7.9688385,6.7756216,164.863371,332.09782,164.740868,5.41288491,129.702729,6.73361526,7.95876551,178147.299,78.8248056,3864.34455,70.6184816,16457.5536
38448.9796,160.818713,6.25,431.400007,6.2588179,7.9436305,6.2588179,164.87297,332.117937,164.750847,5.40723041,145.102385,6.6811098,7.89670693,179547.322,79.0693949,3866.43634,70.3949836,16586.8901
38448.9796,160.818713,7.5,434.747213,5.9099018,7.9187232,5.9099018,164.87939,332.13164,164.757644,5.40159951,160.426629,6.6296706,7.8359086,180940.418,79.3129001,3868.46329,70.1717479,16715.5867
38448.9796,167.397661,2.5,420.343803,9.6007516,8.4563178,9.6007516,164.815373,331.986069,164.685432,5.40195307,96.693724,6.85684146,8.10441215,174945.765,78.0550817,3857.77382,71.2606066,16161.7903
38448.9796,167.397661,3.75,423.759313,7.8936101,8.4282314,7.8936101,164.847249,332.051113,164.717698,5.39646281,112.294183,6.80157516,8.03909039,176367.289,78.292542,3860.28339,71.0456865,16293.1132
38448.9796,167.397661,5,427.156522,7.0332182,8.4021747,7.0332182,164.863228,332.084107,164.734065,5.39095504,127.817398,6.74748171,7.9751549,177781.196,78.5297223,3862.43537,70.8302986,16423.7324
38448.9796,167.397661,6.25,430.536869,6.511522,8.3765621,6.511522,164.872841,332.104263,164.744063,5.38545949,143.265744,6.69450406,7.9125382,179188.086,78.7660649,3864.44863,70.6149682,16553.7033
38448.9796,167.397661,7.5,433.900987,6.1592713,8.3512538,6.1592713,164.879268,332.117993,164.750875,5.37998578,158.640704,6.64260029,7.85119078,180588.221,79.0013963,3866.39625,70.3998712,16683.0502
38448.9796,173.976608,2.5,419.489318,9.8788179,8.8910181,9.8788179,164.815172,331.9722,164.678552,5.38064752,94.890775,6.87080861,8.12092056,174590.13,77.8012971,3856.17328,71.438017,16128.9362
38448.9796,173.976608,3.75,422.91921,8.1570655,8.8624916,8.1570655,164.847097,332.037353,164.710872,5.37530979,110.531742,6.81508607,8.05505955,176017.641,78.0309354,3858.61305,71.230711,16260.8121
38448.9796,173.976608,5,426.331279,7.289274,8.8360467,7.289274,164.863098,332.070403,164.727267,5.36995394,126.097639,6.7605427,7.99059228,177437.733,78.2603335,3860.69388,71.022941,16392.0026
38448.9796,173.976608,6.25,429.72691,6.763057,8.8100555,6.763057,164.872722,332.090594,164.737283,5.36460894,141.59069,6.70712202,7.92745194,178850.984,78.4889545,3862.63511,70.8152103,16522.5612
38448.9796,173.976608,7.5,433.106706,6.4077243,8.784372,6.4077243,164.879156,332.104349,164.744106,5.35928417,157.01229,6.65478224,7.86558919,180257.644,78.7166304,3864.50997,70.6076875,16652.5109
38448.9796,180.555556,2.5,418.685919,10.1538818,9.3261359,10.1538818,164.814988,331.958353,164.671683,5.36022846,93.239731,6.88399271,8.13650345,174255.758,77.5691148,3854.70709,71.5996804,16098.0464
38448.9796,180.555556,3.75,422.129144,8.4185952,9.2971965,8.4185952,164.846957,332.023606,164.704053,5.35503523,108.917872,6.82784133,8.07013558,175688.818,77.7914183,3857.08256,71.3994735,16230.4348
38448.9796,180.555556,5,425.555001,7.543948,9.2703869,7.543948,164.862979,332.056707,164.720473,5.34982337,124.523009,6.77287497,8.00516835,177114.649,78.0135171,3859.09786,71.198807,16362.1556
38448.9796,180.555556,6.25,428.964825,7.0135418,9.2440406,7.0135418,164.872614,332.07693,164.730505,5.3446211,140.05723,6.71903767,7.94153559,178533.807,78.2348944,3860.97277,70.998164,16493.2598
38448.9796,180.555556,7.5,432.359196,6.6553526,9.2180055,6.6553526,164.879054,332.090708,164.737339,5.3394376,155.521848,6.66628777,7.87918809,179946.533,78.4553869,3862.78068,70.7977067,16623.7699
39404.0816,55.5555556,2.5,463.100502,3.4142503,1.2777612,3.4142503,168.928285,340.499567,168.908649,5.99157092,240.090944,6.2237697,7.3561559,192740.964,97.3455495,4110.93693,56.581056,18248.0497
39404.0816,55.5555556,3.75,465.860515,2.4839593,1.2664461,2.4839593,168.956465,340.556712,168.936996,5.98190854,253.544714,6.18689667,7.31257399,193889.673,97.8934336,4118.9678,56.0317721,18356.8054
39404.0816,55.5555556,5,468.59216,2.0158746,1.2555133,2.0158746,168.970703,340.585745,168.951399,5.97229154,266.869264,6.15083033,7.26994555,195026.575,98.4383371,4126.77366,55.4848295,18464.4434
39404.0816,55.5555556,6.25,471.300383,1.7328216,1.2447828,1.7328216,168.97936,340.603527,168.960219,5.96277578,280.079133,6.11548595,7.22817043,196153.728,98.978996,4134.53934,54.9416839,18571.1584
39404.0816,55.5555556,7.5,473.987152,1.5423526,1.2342198,1.5423526,168.985228,340.61568,168.966248,5.95337747,293.180844,6.08082063,7.18719791,197271.955,99.5150482,4142.32662,54.4028342,18677.0282
39404.0816,62.1345029,2.5,456.361988,3.9511994,1.6514622,3.9511994,168.924743,340.480849,168.899364,5.94752596,212.02487,6.31566807,7.46477475,189936.418,93.6552954,4074.24589,59.4780045,17982.5249
39404.0816,62.1345029,3.75,459.217184,2.907678,1.6381146,2.907678,168.953628,340.539472,168.928444,5.93797408,225.848112,6.27640022,7.4183623,191124.742,94.1712339,4081.16405,58.9634184,18095.0313
39404.0816,62.1345029,5,462.043811,2.3824776,1.6253054,2.3824776,168.968195,340.569227,168.943204,5.9284592,239.542299,6.23800333,7.37297927,192301.175,94.6845641,4087.82885,58.4503212,18206.412
39404.0816,62.1345029,6.25,464.846088,2.064755,1.6127284,2.064755,168.977032,340.587426,168.952232,5.91903363,253.119121,6.20039817,7.32853203,193467.474,95.1939925,4094.43062,57.9401527,18316.8331
39404.0816,62.1345029,7.5,467.625826,1.8508496,1.6003441,1.8508496,168.983003,340.599844,168.958392,5.90971327,266.584455,6.16354075,7.28496857,194624.392,95.6991631,4101.03303,57.4333965,18426.3661
39404.0816,68.7134503,2.5,451.131726,4.4406019,2.0390607,4.4406019,168.922308,340.463932,168.890972,5.90371687,191.28309,6.38888967,7.55131869,187759.6,90.8718233,4048.93214,61.6518573,17776.4313
39404.0816,68.7134503,3.75,454.071816,3.3026359,2.0239999,3.3026359,168.951704,340.523635,168.920588,5.89438718,205.424154,6.34752196,7.50242431,188983.257,91.3583168,4055.04812,61.1706366,17892.2829
39404.0816,68.7134503,5,456.983414,2.7297368,2.0095017,2.7297368,168.966508,340.553918,168.93561,5.8850866,219.437428,6.30707972,7.45462379,190195.055,91.8424605,4060.88994,60.6903704,18007.0117
39404.0816,68.7134503,6.25,459.87033,2.3830342,1.9952634,2.3830342,168.975472,340.572424,168.944791,5.87586533,233.333089,6.26748594,7.40782611,191396.58,92.3230399,4066.65281,60.2123932,18120.768
39404.0816,68.7134503,7.5,462.734215,2.1495144,1.9812382,2.1495144,168.981515,340.585039,168.951048,5.86673843,247.116431,6.22869616,7.36197871,192588.519,92.7997313,4072.40215,59.7371426,18233.6167
39404.0816,75.2923977,2.5,446.904075,4.8921607,2.4369115,4.8921607,168.92053,340.448021,168.883079,5.86101862,175.317934,6.44932768,7.62275312,186000.066,88.7007813,4030.49107,63.3344201,17609.8446
39404.0816,75.2923977,3.75,449.918484,3.6744693,2.4203032,3.6744693,168.950328,340.508579,168.913119,5.85196365,189.728837,6.40611782,7.57168142,187254.653,89.1601923,4035.99792,62.8841117,17728.6247
39404.0816,75.2923977,5,452.904755,3.0612849,2.4042926,3.0612849,168.965316,340.53928,168.928349,5.84293091,204.014344,6.36387847,7.52175682,188497.53,89.6175135,4041.21515,62.4343665,17846.2959
39404.0816,75.2923977,6.25,455.866358,2.6900861,2.3885654,2.6900861,168.974376,340.558026,168.937648,5.83396859,218.183405,6.32253461,7.47289062,189730.139,90.0715994,4046.34176,61.9864239,17962.9952
39404.0816,75.2923977,7.5,458.804809,2.4399693,2.3730672,2.4399693,168.980473,340.570792,168.943981,5.82509109,232.240807,6.28204144,7.42502991,190953.114,90.5221486,4051.44453,61.5406844,18078.7821
39404.0816,81.871345,2.5,443.385403,5.3133175,2.8424439,5.3133175,168.919119,340.43261,168.875434,5.8198749,162.651453,6.50050904,7.68324669,184535.605,86.9629537,4016.50017,64.6697358,17471.1946
39404.0816,81.871345,3.75,446.464667,4.0276067,2.8244502,4.0276067,168.94925,340.493882,168.905829,5.81111569,177.291682,6.45567507,7.63025538,185817.185,87.3975928,4021.52781,64.24753,17592.5302
39404.0816,81.871345,5,449.516338,3.3800345,2.8070837,3.3800345,168.964399,340.524949,168.92124,5.8023733,191.809571,6.41184887,7.57845521,187087.281,87.830358,4026.25366,63.825628,17712.7784
39404.0816,81.871345,6.25,452.543568,2.9879107,2.790021,2.9879107,168.973551,340.54392,168.93065,5.79369335,206.213024,6.36895765,7.52776013,188347.205,88.2602004,4030.88014,63.4051508,17832.0637
39404.0816,81.871345,7.5,455.547776,2.7236041,2.7732006,2.7236041,168.979702,340.556836,168.937058,5.78509004,220.506407,6.32695619,7.47811669,189597.547,88.6868167,4035.47478,62.986486,17950.4417
39404.0816,88.4502924,2.5,440.391458,5.7098144,3.2538563,5.7098144,168.917965,340.417539,168.867958,5.78048465,152.362427,6.54470191,7.73548025,183289.535,85.5427109,4005.54683,65.7515753,17353.221
39404.0816,88.4502924,3.75,443.527467,4.3654981,3.2346179,4.3654981,168.948373,340.479404,168.898647,5.77202583,167.198585,6.49842689,7.6807857,184594.732,85.9547105,4010.18656,65.3547521,17476.7925
39404.0816,88.4502924,5,446.636505,3.6882834,3.2160333,3.6882834,168.963655,340.510774,168.914208,5.76357877,181.915772,6.45319132,7.62731973,185888.704,86.3650517,4014.51499,64.9580282,17599.3013
39404.0816,88.4502924,6.25,449.721487,3.2781112,3.1977701,3.2781112,168.972881,340.529933,168.923712,5.75518747,196.521049,6.40892397,7.57499814,187172.664,86.7727368,4018.73701,64.5624536,17720.8622
39404.0816,88.4502924,7.5,452.783719,3.0015557,3.1797601,3.0015557,168.979079,340.542979,168.930184,5.74686543,211.018388,6.36557964,7.5237675,188447.155,87.1774865,4022.92111,64.1683793,17841.5266
39404.0816,95.0292398,2.5,437.799697,6.0862035,3.6700335,6.0862035,168.917026,340.402756,168.860625,5.74290889,143.844767,6.58344636,7.78127407,182210.852,84.3620142,3996.75366,66.643376,17251.095
39404.0816,95.0292398,3.75,440.985541,4.6908286,3.6494701,4.6908286,168.947645,340.465082,168.891542,5.73474498,158.849402,6.53588509,7.72505924,183536.79,84.7533623,4001.07236,66.2693954,17376.6302
39404.0816,95.0292398,5,444.145124,3.9878353,3.6297888,3.9878353,168.963038,340.496708,168.907231,5.7265893,173.738622,6.48938976,7.6701043,184851.799,85.143208,4005.07216,65.8953992,17501.1307
39404.0816,95.0292398,6.25,447.281113,3.5619584,3.6104436,3.5619584,168.972327,340.516026,168.916813,5.71848332,188.51873,6.44389117,7.61632746,186156.988,85.530645,4008.95998,65.522331,17624.7015
39404.0816,95.0292398,7.5,450.394724,3.2747368,3.5913605,3.2747368,168.978563,340.529182,168.92334,5.71044007,203.193355,6.399344,7.56367514,187452.866,85.9154076,4012.80502,65.1505173,17747.3907
39404.0816,101.608187,2.5,435.524762,6.4458449,4.0897991,6.4458449,168.916215,340.388121,168.853365,5.70712952,136.682474,6.61783456,7.82191904,181264.032,83.3663657,3989.54741,67.3893621,17161.4533
39404.0816,101.608187,3.75,438.754658,5.0057279,4.0680479,5.0057279,168.947033,340.450876,168.884495,5.69925157,151.833061,6.56911732,7.76433792,182608.304,83.7387954,3993.59604,67.0360096,17288.7243
39404.0816,101.608187,5,441.958989,4.2801347,4.0473746,4.2801347,168.962519,340.482721,168.900292,5.69137801,166.87178,6.5214893,7.70804421,183941.937,84.1098976,3997.31935,66.6825267,17414.9881
39404.0816,101.608187,6.25,445.14024,3.8404827,4.0270504,3.8404827,168.971861,340.502175,168.909942,5.68354881,181.804317,6.47488266,7.6529577,185265.963,84.4788126,4000.92614,66.3297974,17540.3423
39404.0816,101.608187,7.5,448.29955,3.5439005,4.006996,3.5439005,168.978129,340.515426,168.916516,5.67577668,196.634011,6.42925209,7.59902486,186580.858,84.845281,4004.48615,65.9781314,17664.8321
39404.0816,108.187135,2.5,433.505148,6.7914913,4.5124368,6.7914913,168.915523,340.373636,168.846179,5.67308867,130.580333,6.64866572,7.85835979,180423.475,82.5164369,3983.53924,68.0213425,17081.8722
39404.0816,108.187135,3.75,436.774163,5.3118797,4.4896178,5.3118797,168.946511,340.43676,168.877493,5.66548431,145.858201,6.59890412,7.79954429,181784.028,82.8715415,3987.35722,67.6866241,17210.6848
39404.0816,108.187135,5,440.018314,4.5663288,4.4680436,4.5663288,168.962077,340.468793,168.893383,5.65788101,161.027701,6.55025195,7.74204009,183134.234,83.2254733,3990.84452,67.3516898,17338.5176
39404.0816,108.187135,6.25,443.23993,4.1145071,4.4468305,4.1145071,168.971464,340.488364,168.903091,5.65031744,176.094001,6.50264253,7.68576835,184475.06,83.5774113,3994.2115,67.0173737,17465.4624
39404.0816,108.187135,7.5,446.440075,3.8096502,4.4258937,3.8096502,168.977759,340.501697,168.909705,5.64280581,191.060165,6.45603068,7.63067569,185806.95,83.9271109,3997.52844,66.6839626,17591.5611
39404.0816,114.766082,2.5,431.695123,7.1253392,4.9374038,7.1253392,168.914927,340.35927,168.839053,5.64070604,125.32283,6.67654245,7.89130857,179670.148,81.7832258,3978.45613,68.5626533,17010.5499
39404.0816,114.766082,3.75,434.999058,5.6106333,4.913619,5.6106333,168.946061,340.422715,168.870525,5.63336181,140.71242,6.62583232,7.83137196,181045.235,82.1224314,3982.07472,68.2448149,17140.7384
39404.0816,114.766082,5,438.278827,4.8473419,4.8912236,4.8473419,168.961696,340.454911,168.886497,5.62601582,155.99706,6.57624928,7.77276751,182410.265,82.460599,3985.35807,67.9266985,17269.9747
39404.0816,114.766082,6.25,441.536615,4.3846981,4.8692004,4.3846981,168.971121,340.474584,168.896255,5.61870541,171.181461,6.52772776,7.71541773,183766.146,82.7969472,3988.51792,67.6090897,17398.3448
39404.0816,114.766082,7.5,444.773422,4.0724792,4.8474592,4.0724792,168.977439,340.487987,168.902905,5.61144242,186.268449,6.48022269,7.65926933,185113.295,83.1312417,3991.625,67.2922577,17525.8882
39404.0816,121.345029,2.5,430.059856,7.4491575,5.3642787,7.4491575,168.914408,340.345002,168.831975,5.60989171,120.748922,6.70192945,7.92131461,178989.555,81.1448692,3974.10111,69.0307875,16946.1137
39404.0816,121.345029,3.75,433.395121,5.9030801,5.3396166,5.9030801,168.94567,340.408726,168.863586,5.60279394,136.237181,6.65035363,7.86035481,180377.682,81.469451,3977.54553,68.7282881,17077.5367
